alus_id;nimi;alustyyppi;Tilakoodi;Ensirekisterointipvm;Uusikotimaa;Vanhakotimaa;Rakennusvuosi;Rakennusmaa;Rakennuspaikka;omistajuustyyppi;asiakkaan_kuntatieto;aluksen_satamapaikka;Kantavuus;JaaluokkaKoodi;Nettovetoisuus;Bruttovetoisuus;Pituus;Suurinpituus;Mallisyvays;Mallikorkeus;Leveys;
"65";"Marion";"4";"VESSEL_REGISTERED_FI";"04.05.1987";"";"246";"";"";"";"1";"529";"Rymättylä";"";"";"10";"31";"15,10";"";"1,58";"2,10";"5,42";
"65";"Marion";"4";"VESSEL_REGISTERED_FI";"04.05.1987";"";"246";"1975";"246";"Ii";"3";"199";"Rymättylä";"";"";"10";"31";"15,10";"";"1,58";"2,10";"5,42";
"66";"Ahvio";"11";"VESSEL_REGISTERED_FI";"16.12.1991";"";"246";"";"";"";"1";"740";"Savonlinna";"";"";"11";"34";"15,36";"";"1,07";"1,42";"6,50";
"66";"Ahvio";"11";"VESSEL_REGISTERED_FI";"16.12.1991";"";"246";"1953";"246";"Varkaus";"3";"609";"Savonlinna";"";"";"11";"34";"15,36";"";"1,07";"1,42";"6,50";
"66";"Ahvio";"11";"VESSEL_REGISTERED_FI";"16.12.1991";"";"246";"1991";"";"";"3";"199";"Savonlinna";"";"";"11";"34";"15,36";"";"1,07";"1,42";"6,50";
"67";"Emma";"9";"VESSEL_REGISTERED_FI";"25.07.1973";"";"246";"";"";"";"1";"199";"Kuopio";"";"";"49";"49";"20,06";"20,06";"";"1,50";"5,78";
"67";"Emma";"9";"VESSEL_REGISTERED_FI";"25.07.1973";"";"246";"1973";"246";"Iisalmi";"3";"199";"Kuopio";"";"";"49";"49";"20,06";"20,06";"";"1,50";"5,78";
"68";"Elli";"9";"VESSEL_REGISTERED_FI";"25.07.1973";"";"";"";"";"";"1";"199";"Iisalmi";"";"";"43";"43";"14,90";"14,90";"";"1,07";"9,80";
"68";"Elli";"9";"VESSEL_REGISTERED_FI";"25.07.1973";"";"";"1971";"246";"Iisalmi";"3";"199";"Iisalmi";"";"";"43";"43";"14,90";"14,90";"";"1,07";"9,80";
"69";"Elsa";"9";"VESSEL_REGISTERED_FI";"25.07.1973";"";"246";"";"";"";"1";"199";"Iisalmi";"";"";"50";"50";"24,80";"24,80";"";"1,07";"9,90";
"69";"Elsa";"9";"VESSEL_REGISTERED_FI";"25.07.1973";"";"246";"1973";"246";"Iisalmi";"3";"199";"Iisalmi";"";"";"50";"50";"24,80";"24,80";"";"1,07";"9,90";
"70";"Pora-Eero";"9";"VESSEL_REGISTERED_FI";"01.06.1976";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"32";"106";"23,99";"";"1,65";"2,20";"18,60";
"70";"Pora-Eero";"9";"VESSEL_REGISTERED_FI";"01.06.1976";"";"246";"1976";"246";"Inkoo";"3";"199";"Helsinki";"";"";"32";"106";"23,99";"";"1,65";"2,20";"18,60";
"71";"Diamond";"11";"VESSEL_REGISTERED_FI";"04.11.1992";"";"246";"";"";"";"1";"609";"Rauma";"300";"";"95";"236";"36,74";"";"2,84";"3,20";"6,90";
"71";"Diamond";"11";"VESSEL_REGISTERED_FI";"04.11.1992";"";"246";"1903";"246";"Joroinen";"3";"199";"Rauma";"300";"";"95";"236";"36,74";"";"2,84";"3,20";"6,90";
"72";"SAARISTO";"5";"VESSEL_REGISTERED_FI";"12.12.1938";"";"246";"";"";"";"1";"091";"Savonlinna";"20";"";"30";"80";"23,60";"";"1,50";"2,60";"4,79";
"72";"SAARISTO";"5";"VESSEL_REGISTERED_FI";"12.12.1938";"";"246";"";"";"";"2";"740";"Savonlinna";"20";"";"30";"80";"23,60";"";"1,50";"2,60";"4,79";
"72";"SAARISTO";"5";"VESSEL_REGISTERED_FI";"12.12.1938";"";"246";"1911";"246";"Joroinen";"3";"199";"Savonlinna";"20";"";"30";"80";"23,60";"";"1,50";"2,60";"4,79";
"72";"SAARISTO";"5";"VESSEL_REGISTERED_FI";"12.12.1938";"";"246";"1919";"246";"Turku";"3";"199";"Savonlinna";"20";"";"30";"80";"23,60";"";"1,50";"2,60";"4,79";
"73";"Vellamo";"11";"VESSEL_REGISTERED_FI";"23.01.1984";"";"246";"";"";"";"1";"199";"Kuopio";"315";"";"86";"183";"30,60";"30,80";"";"2,57";"6,77";
"73";"Vellamo";"11";"VESSEL_REGISTERED_FI";"23.01.1984";"";"246";"1953";"";"";"3";"199";"Kuopio";"315";"";"86";"183";"30,60";"30,80";"";"2,57";"6,77";
"74";"Tarjanne";"5";"VESSEL_REGISTERED_FI";"04.11.1908";"";"246";"";"";"";"1";"837";"Ruovesi";"40";"";"80";"145";"27,40";"";"2,00";"2,70";"6,18";
"74";"Tarjanne";"5";"VESSEL_REGISTERED_FI";"04.11.1908";"";"246";"1908";"246";"Joroinen";"3";"199";"Ruovesi";"40";"";"80";"145";"27,40";"";"2,00";"2,70";"6,18";
"75";"Saari 3";"9";"VESSEL_REGISTERED_FI";"12.12.1970";"";"246";"";"";"";"1";"098";"Hollola";"";"";"93";"101";"28,75";"";"1,70";"2,30";"7,54";
"75";"Saari 3";"9";"VESSEL_REGISTERED_FI";"12.12.1970";"";"246";"1943";"246";"Jyväskylän pitäjä";"3";"179";"Hollola";"";"";"93";"101";"28,75";"";"1,70";"2,30";"7,54";
"76";"Karisalmi";"5";"VESSEL_REGISTERED_FI";"13.11.1985";"";"246";"";"";"";"1";"398";"Lahti";"";"";"21";"69";"18,48";"";"1,80";"2,40";"4,94";
"76";"Karisalmi";"5";"VESSEL_REGISTERED_FI";"13.11.1985";"";"246";"1933";"246";"Jyväskylän pitäjä";"3";"179";"Lahti";"";"";"21";"69";"18,48";"";"1,80";"2,40";"4,94";
"76";"Karisalmi";"5";"VESSEL_REGISTERED_FI";"13.11.1985";"";"246";"1973";"246";"Heinola";"3";"199";"Lahti";"";"";"21";"69";"18,48";"";"1,80";"2,40";"4,94";
"77";"Mankala";"11";"VESSEL_REGISTERED_FI";"10.07.1991";"";"246";"";"";"";"1";"182";"Jämsänkoski";"";"";"6";"17";"12,85";"";"1,23";"1,64";"3,87";
"77";"Mankala";"11";"VESSEL_REGISTERED_FI";"10.07.1991";"";"246";"1949";"246";"Jyväskylä";"3";"740";"Jämsänkoski";"";"";"6";"17";"12,85";"";"1,23";"1,64";"3,87";
"78";"Tyrsky";"5";"VESSEL_REGISTERED_FI";"06.08.1984";"";"246";"";"";"";"1";"445";"Helsinki";"";"";"11";"16";"14,17";"";"1,31";"1,75";"3,24";
"78";"Tyrsky";"5";"VESSEL_REGISTERED_FI";"06.08.1984";"";"246";"1974";"246";"Kajaani";"3";"199";"Helsinki";"";"";"11";"16";"14,17";"";"1,31";"1,75";"3,24";
"79";"Wilma";"4";"VESSEL_REGISTERED_FI";"19.12.1991";"";"246";"";"";"";"1";"434";"Loviisa";"";"";"10";"34";"15,26";"";"1,54";"2,05";"4,90";
"79";"Wilma";"4";"VESSEL_REGISTERED_FI";"19.12.1991";"";"246";"1979";"246";"Kalajoki";"3";"199";"Loviisa";"";"";"10";"34";"15,26";"";"1,54";"2,05";"4,90";
"79";"Wilma";"4";"VESSEL_REGISTERED_FI";"19.12.1991";"";"246";"1985";"";"";"3";"199";"Loviisa";"";"";"10";"34";"15,26";"";"1,54";"2,05";"4,90";
"80";"Joonas";"11";"VESSEL_REGISTERED_FI";"11.12.1990";"";"246";"";"";"";"1";"853";"Rauma";"";"";"10";"33";"14,05";"";"1,75";"2,33";"4,83";
"80";"Joonas";"11";"VESSEL_REGISTERED_FI";"11.12.1990";"";"246";"1990";"246";"Kalajoki";"3";"199";"Rauma";"";"";"10";"33";"14,05";"";"1,75";"2,33";"4,83";
"81";"Silver";"4";"VESSEL_REGISTERED_FI";"24.02.1992";"";"246";"";"";"";"1";"445";"Nauvo";"";"";"10";"31";"15,12";"";"2,15";"2,87";"5,10";
"81";"Silver";"4";"VESSEL_REGISTERED_FI";"24.02.1992";"";"246";"1980";"246";"Kalajoki";"3";"199";"Nauvo";"";"";"10";"31";"15,12";"";"2,15";"2,87";"5,10";
"82";"Puulaaki I";"9";"VESSEL_REGISTERED_FI";"01.07.1981";"";"246";"";"";"";"1";"199";"Tampere";"";"";"13";"41";"21,12";"";"0,75";"1,00";"14,80";
"82";"Puulaaki I";"9";"VESSEL_REGISTERED_FI";"01.07.1981";"";"246";"1981";"246";"Kangasala";"3";"211";"Tampere";"";"";"13";"41";"21,12";"";"0,75";"1,00";"14,80";
"83";"San I";"4";"VESSEL_REGISTERED_FI";"05.07.1991";"";"246";"";"";"";"1";"179";"Vuolijoki";"";"";"3";"9";"10,08";"";"1,06";"1,41";"3,36";
"83";"San I";"4";"VESSEL_REGISTERED_FI";"05.07.1991";"";"246";"1991";"246";"Haukipudas";"3";"564";"Vuolijoki";"";"";"3";"9";"10,08";"";"1,06";"1,41";"3,36";
"84";"Linnansaari";"5";"VESSEL_REGISTERED_FI";"07.10.1981";"";"246";"";"";"";"1";"740";"Savonlinna";"";"";"12";"17";"12,07";"";"1,37";"1,83";"3,12";
"84";"Linnansaari";"5";"VESSEL_REGISTERED_FI";"07.10.1981";"";"246";"1971";"246";"Kemi";"3";"199";"Savonlinna";"";"";"12";"17";"12,07";"";"1,37";"1,83";"3,12";
"85";"Junnu";"4";"VESSEL_REGISTERED_FI";"19.12.1988";"";"246";"";"";"";"1";"240";"Kemi";"";"";"";"";"11,60";"11,60";"";"4,00";"3,60";
"85";"Junnu";"4";"VESSEL_REGISTERED_FI";"19.12.1988";"";"246";"1988";"246";"Kemi";"3";"240";"Kemi";"";"";"";"";"11,60";"11,60";"";"4,00";"3,60";
"86";"Kahmari 2";"9";"VESSEL_REGISTERED_FI";"25.06.1991";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"118";"390";"30,31";"";"1,52";"2,98";"15,90";
"86";"Kahmari 2";"9";"VESSEL_REGISTERED_FI";"25.06.1991";"";"246";"1994";"246";"Eurajoki";"3";"051";"Helsinki";"";"";"118";"390";"30,31";"";"1,52";"2,98";"15,90";
"86";"Kahmari 2";"9";"VESSEL_REGISTERED_FI";"25.06.1991";"";"246";"1998";"246";"Oulu";"3";"564";"Helsinki";"";"";"118";"390";"30,31";"";"1,52";"2,98";"15,90";
"87";"MÄSSKÄR";"5";"VESSEL_REGISTERED_FI";"05.06.1992";"";"246";"";"";"";"1";"598";"Jakobstad";"";"";"14";"26";"14,20";"";"1,10";"1,47";"3,96";
"87";"MÄSSKÄR";"5";"VESSEL_REGISTERED_FI";"05.06.1992";"";"246";"1992";"246";"Savonlinna";"3";"740";"Jakobstad";"";"";"14";"26";"14,20";"";"1,10";"1,47";"3,96";
"88";"Freixenet";"5";"VESSEL_REGISTERED_FI";"25.04.1985";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"9";"19";"11,76";"";"1,60";"2,13";"3,68";
"88";"Freixenet";"5";"VESSEL_REGISTERED_FI";"25.04.1985";"";"246";"1985";"246";"Kerkkoo, Porvoon mlk";"3";"638";"Helsinki";"";"";"9";"19";"11,76";"";"1,60";"2,13";"3,68";
"89";"Helmi";"4";"VESSEL_REGISTERED_FI";"27.05.1992";"";"246";"";"";"";"1";"260";"Kesälahti";"";"";"3";"8";"10,50";"";"0,60";"0,80";"3,45";
"89";"Helmi";"4";"VESSEL_REGISTERED_FI";"27.05.1992";"";"246";"1983";"246";"Kokkola";"3";"272";"Kesälahti";"";"";"3";"8";"10,50";"";"0,60";"0,80";"3,45";
"90";"Sami";"4";"VESSEL_REGISTERED_FI";"02.07.1990";"";"246";"";"";"";"1";"285";"Kotka";"";"";"3";"9";"10,30";"";"0,68";"0,90";"3,80";
"90";"Sami";"4";"VESSEL_REGISTERED_FI";"02.07.1990";"";"246";"1988";"246";"Kokkola";"3";"199";"Kotka";"";"";"3";"9";"10,30";"";"0,68";"0,90";"3,80";
"91";"Voikkaa";"11";"VESSEL_REGISTERED_FI";"21.09.1988";"";"246";"";"";"";"1";"075";"Virolahti";"";"";"0";"52";"21,05";"22,57";"";"2,23";"4,95";
"91";"Voikkaa";"11";"VESSEL_REGISTERED_FI";"21.09.1988";"";"246";"1909";"246";"Kotka";"3";"199";"Virolahti";"";"";"0";"52";"21,05";"22,57";"";"2,23";"4,95";
"92";"Saara";"11";"VESSEL_REGISTERED_FI";"21.12.1977";"";"246";"";"";"";"1";"738";"Turku";"";"";"1";"10";"10,76";"11,30";"1,20";"1,10";"3,80";
"92";"Saara";"11";"VESSEL_REGISTERED_FI";"21.12.1977";"";"246";"1977";"246";"Kotka";"3";"199";"Turku";"";"";"1";"10";"10,76";"11,30";"1,20";"1,10";"3,80";
"93";"PANDA";"9";"VESSEL_REGISTERED_FI";"13.09.1989";"";"246";"";"";"";"1";"853";"Turku";"";"";"161";"537";"52,45";"";"3,40";"4,00";"12,60";
"93";"PANDA";"9";"VESSEL_REGISTERED_FI";"13.09.1989";"";"246";"1976";"246";"Kotka";"3";"091";"Turku";"";"";"161";"537";"52,45";"";"3,40";"4,00";"12,60";
"94";"Julanta";"4";"VESSEL_REGISTERED_FI";"04.11.1992";"";"246";"";"";"";"1";"434";"Loviisa";"20";"";"50";"165";"25,48";"";"3,02";"4,02";"7,20";
"94";"Julanta";"4";"VESSEL_REGISTERED_FI";"04.11.1992";"";"246";"";"";"";"1";"";"Loviisa";"20";"";"50";"165";"25,48";"";"3,02";"4,02";"7,20";
"94";"Julanta";"4";"VESSEL_REGISTERED_FI";"04.11.1992";"";"246";"";"";"";"1";"434";"Loviisa";"20";"";"50";"165";"25,48";"";"3,02";"4,02";"7,20";
"94";"Julanta";"4";"VESSEL_REGISTERED_FI";"04.11.1992";"";"246";"1979";"246";"Kotka";"3";"049";"Loviisa";"20";"";"50";"165";"25,48";"";"3,02";"4,02";"7,20";
"95";"Majvik";"4";"VESSEL_REGISTERED_FI";"02.07.1990";"";"246";"";"";"";"1";"624";"Pyhtää";"";"";"4";"13";"10,07";"";"0,67";"0,90";"4,20";
"95";"Majvik";"4";"VESSEL_REGISTERED_FI";"02.07.1990";"";"246";"1989";"246";"Kuivaniemi";"3";"139";"Pyhtää";"";"";"4";"13";"10,07";"";"0,67";"0,90";"4,20";
"96";"Milton II";"4";"VESSEL_REGISTERED_FI";"30.10.1989";"";"246";"";"";"";"1";"684";"Rauma";"";"";"";"";"12,80";"";"";"1,60";"4,60";
"96";"Milton II";"4";"VESSEL_REGISTERED_FI";"30.10.1989";"";"246";"1988";"246";"Kuivaniemi";"3";"139";"Rauma";"";"";"";"";"12,80";"";"";"1,60";"4,60";
"97";"Kuokka-Pekka 3";"9";"VESSEL_REGISTERED_FI";"21.09.1978";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"30";"100";"23,04";"";"1,46";"1,95";"8,90";
"97";"Kuokka-Pekka 3";"9";"VESSEL_REGISTERED_FI";"21.09.1978";"";"246";"1977";"246";"Kustavi";"3";"199";"Helsinki";"";"";"30";"100";"23,04";"";"1,46";"1,95";"8,90";
"98";"Marika";"9";"VESSEL_REGISTERED_FI";"20.07.1987";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"49";"161";"25,15";"";"1,48";"1,97";"12,16";
"98";"Marika";"9";"VESSEL_REGISTERED_FI";"20.07.1987";"";"246";"1987";"246";"Kustavi";"3";"199";"Helsinki";"";"";"49";"161";"25,15";"";"1,48";"1,97";"12,16";
"98";"Marika";"9";"VESSEL_REGISTERED_FI";"20.07.1987";"";"246";"1999";"752";"Smögen";"3";"200";"Helsinki";"";"";"49";"161";"25,15";"";"1,48";"1,97";"12,16";
"99";"Ulrika";"5";"VESSEL_REGISTERED_FI";"05.06.1992";"";"246";"";"";"";"1";"199";"Kristiinankaupunki";"";"";"10";"15";"12,33";"";"1,13";"1,50";"3,13";
"99";"Ulrika";"5";"VESSEL_REGISTERED_FI";"05.06.1992";"";"246";"1962";"246";"Kustavi";"3";"199";"Kristiinankaupunki";"";"";"10";"15";"12,33";"";"1,13";"1,50";"3,13";
"100";"Kymppi";"5";"VESSEL_REGISTERED_FI";"12.03.1968";"";"246";"";"";"";"1";"398";"Hollola";"";"";"17";"31";"14,18";"";"1,16";"1,54";"4,20";
"100";"Kymppi";"5";"VESSEL_REGISTERED_FI";"12.03.1968";"";"246";"1967";"246";"Kustavi";"3";"199";"Hollola";"";"";"17";"31";"14,18";"";"1,16";"1,54";"4,20";
"101";"Esa";"5";"VESSEL_REGISTERED_FI";"27.11.1973";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"21";"23";"14,01";"";"1,13";"1,50";"4,18";
"101";"Esa";"5";"VESSEL_REGISTERED_FI";"27.11.1973";"";"246";"1965";"246";"Kustavi";"3";"199";"Helsinki";"";"";"21";"23";"14,01";"";"1,13";"1,50";"4,18";
"102";"Saari 4";"9";"VESSEL_REGISTERED_FI";"22.05.1923";"";"246";"";"";"";"1";"098";"Hollola";"";"";"117";"125";"30,80";"";"";"2,24";"6,65";
"102";"Saari 4";"9";"VESSEL_REGISTERED_FI";"22.05.1923";"";"246";"1911";"246";"Kustavi";"3";"199";"Hollola";"";"";"117";"125";"30,80";"";"";"2,24";"6,65";
"103";"Javella Queen";"5";"VESSEL_REGISTERED_FI";"17.03.1993";"";"246";"";"";"";"1";"604";"Tampere";"";"";"9";"30";"14,36";"";"1,80";"2,40";"4,35";
"103";"Javella Queen";"5";"VESSEL_REGISTERED_FI";"17.03.1993";"";"246";"1991";"246";"Lahti";"3";"398";"Tampere";"";"";"9";"30";"14,36";"";"1,80";"2,40";"4,35";
"104";"Jenni-Maria III";"5";"VESSEL_REGISTERED_FI";"25.09.1986";"";"246";"";"";"";"1";"781";"Sysmä";"";"";"14";"26";"13,32";"";"1,16";"1,54";"4,56";
"104";"Jenni-Maria III";"5";"VESSEL_REGISTERED_FI";"25.09.1986";"";"246";"1986";"246";"Lahti";"3";"398";"Sysmä";"";"";"14";"26";"13,32";"";"1,16";"1,54";"4,56";
"105";"Lahja";"9";"VESSEL_REGISTERED_FI";"13.06.1962";"";"246";"";"";"";"1";"091";"Savonlinna";"";"";"138";"155";"30,63";"30,63";"";"2,25";"7,12";
"105";"Lahja";"9";"VESSEL_REGISTERED_FI";"13.06.1962";"";"246";"1962";"246";"Savonlinna";"3";"199";"Savonlinna";"";"";"138";"155";"30,63";"30,63";"";"2,25";"7,12";
"106";"Timppa";"5";"VESSEL_REGISTERED_FI";"25.11.1981";"";"246";"";"";"";"1";"740";"Savonlinna";"";"";"19";"43";"18,95";"";"1,45";"1,90";"4,15";
"106";"Timppa";"5";"VESSEL_REGISTERED_FI";"25.11.1981";"";"246";"1896";"246";"Savonlinna";"3";"199";"Savonlinna";"";"";"19";"43";"18,95";"";"1,45";"1,90";"4,15";
"107";"Suoma";"9";"VESSEL_REGISTERED_FI";"14.06.1938";"";"246";"";"";"";"1";"091";"Savonlinna";"";"";"145";"162";"30,62";"30,62";"";"2,33";"7,10";
"107";"Suoma";"9";"VESSEL_REGISTERED_FI";"14.06.1938";"";"246";"1938";"246";"Savonlinna";"3";"199";"Savonlinna";"";"";"145";"162";"30,62";"30,62";"";"2,33";"7,10";
"108";"Pelican";"4";"VESSEL_REGISTERED_FI";"31.10.1979";"";"246";"";"";"";"1";"199";"Korppoo";"";"";"5";"18";"12,25";"12,90";"1,60";"1,71";"3,67";
"108";"Pelican";"4";"VESSEL_REGISTERED_FI";"31.10.1979";"";"246";"1978";"246";"Laitila";"3";"199";"Korppoo";"";"";"5";"18";"12,25";"12,90";"1,60";"1,71";"3,67";
"109";"Osmo";"5";"VESSEL_REGISTERED_FI";"12.04.1913";"";"246";"";"";"";"1";"297";"Kuopio";"";"";"64";"155";"28,56";"";"2,30";"3,10";"6,85";
"109";"Osmo";"5";"VESSEL_REGISTERED_FI";"12.04.1913";"";"246";"1904";"246";"Joroinen";"3";"199";"Kuopio";"";"";"64";"155";"28,56";"";"2,30";"3,10";"6,85";
"110";"Suomi";"5";"VESSEL_REGISTERED_FI";"28.12.1921";"";"246";"";"";"";"1";"179";"Jyväskylä";"";"";"75";"202";"29,96";"";"2,11";"2,82";"6,40";
"110";"Suomi";"5";"VESSEL_REGISTERED_FI";"28.12.1921";"";"246";"1906";"246";"Joroinen";"3";"199";"Jyväskylä";"";"";"75";"202";"29,96";"";"2,11";"2,82";"6,40";
"111";"Suur-Saimaa";"5";"VESSEL_REGISTERED_FI";"26.06.1979";"";"246";"";"";"";"1";"091";"Kuopio";"";"";"104";"148";"25,16";"";"1,83";"2,44";"6,41";
"111";"Suur-Saimaa";"5";"VESSEL_REGISTERED_FI";"26.06.1979";"";"246";"1978";"";"";"3";"199";"Kuopio";"";"";"104";"148";"25,16";"";"1,83";"2,44";"6,41";
"112";"Savonlinna";"5";"VESSEL_REGISTERED_FI";"28.05.1904";"";"246";"";"";"";"1";"740";"Savonlinna";"";"";"50";"151";"26,90";"";"2,00";"2,70";"6,60";
"112";"Savonlinna";"5";"VESSEL_REGISTERED_FI";"28.05.1904";"";"246";"1904";"246";"Joroinen";"3";"199";"Savonlinna";"";"";"50";"151";"26,90";"";"2,00";"2,70";"6,60";
"113";"Suvi-Saimaa";"5";"VESSEL_REGISTERED_FI";"10.06.1983";"";"";"";"";"";"1";"405";"Lappeenranta";"110";"";"87";"153";"26,65";"26,65";"2,10";"2,20";"6,60";
"113";"Suvi-Saimaa";"5";"VESSEL_REGISTERED_FI";"10.06.1983";"";"";"";"";"";"2";"405";"Lappeenranta";"110";"";"87";"153";"26,65";"26,65";"2,10";"2,20";"6,60";
"113";"Suvi-Saimaa";"5";"VESSEL_REGISTERED_FI";"10.06.1983";"";"";"1920";"";"";"3";"199";"Lappeenranta";"110";"";"87";"153";"26,65";"26,65";"2,10";"2,20";"6,60";
"114";"Heinävesi";"5";"VESSEL_REGISTERED_FI";"21.05.1906";"";"246";"";"";"";"1";"740";"Savonlinna";"110";"";"86";"136";"25,50";"";"2,06";"2,74";"6,42";
"114";"Heinävesi";"5";"VESSEL_REGISTERED_FI";"21.05.1906";"";"246";"1906";"246";"Leppävirta";"3";"199";"Savonlinna";"110";"";"86";"136";"25,50";"";"2,06";"2,74";"6,42";
"115";"Leppävirta";"5";"VESSEL_REGISTERED_FI";"21.02.1983";"";"246";"";"";"";"1";"286";"Leppävirta";"";"";"124";"139";"25,38";"";"1,60";"2,75";"6,44";
"115";"Leppävirta";"5";"VESSEL_REGISTERED_FI";"21.02.1983";"";"246";"1904";"246";"Leppävirta";"3";"199";"Leppävirta";"";"";"124";"139";"25,38";"";"1,60";"2,75";"6,44";
"116";"Saimatar";"5";"VESSEL_REGISTERED_FI";"10.08.1982";"";"999";"";"";"";"1";"167";"Joensuu";"";"";"180";"285";"29,98";"";"2,77";"3,69";"6,61";
"116";"Saimatar";"5";"VESSEL_REGISTERED_FI";"10.08.1982";"";"999";"1982";"246";"Varkaus";"3";"199";"Joensuu";"";"";"180";"285";"29,98";"";"2,77";"3,69";"6,61";
"117";"AMI I";"11";"VESSEL_REGISTERED_FI";"27.02.1984";"";"246";"";"";"";"1";"529";"Lovisa";"";"";"1";"1";"10,60";"";"0,00";"0,00";"3,40";
"117";"AMI I";"11";"VESSEL_REGISTERED_FI";"27.02.1984";"";"246";"1983";"246";"Lieksa";"3";"422";"Lovisa";"";"";"1";"1";"10,60";"";"0,00";"0,00";"3,40";
"118";"Sipi";"4";"VESSEL_REGISTERED_FI";"21.03.1989";"";"246";"";"";"";"1";"199";"Kajaani";"";"";"4";"6";"10,35";"10,35";"";"3,30";"3,40";
"118";"Sipi";"4";"VESSEL_REGISTERED_FI";"21.03.1989";"";"246";"1989";"246";"Lohtaja";"3";"272";"Kajaani";"";"";"4";"6";"10,35";"10,35";"";"3,30";"3,40";
"119";"Tiira";"4";"VESSEL_REGISTERED_FI";"21.03.1989";"";"246";"";"";"";"1";"205";"Kajaani";"";"";"4";"6";"10,35";"10,35";"";"3,30";"3,40";
"119";"Tiira";"4";"VESSEL_REGISTERED_FI";"21.03.1989";"";"246";"1989";"246";"Lohtaja";"3";"272";"Kajaani";"";"";"4";"6";"10,35";"10,35";"";"3,30";"3,40";
"120";"Piekko";"4";"VESSEL_REGISTERED_FI";"24.09.1985";"";"246";"";"";"";"1";"199";"Kalajoki";"";"";"";"";"10,25";"10,25";"";"";"3,35";
"120";"Piekko";"4";"VESSEL_REGISTERED_FI";"24.09.1985";"";"246";"1985";"246";"Lohtaja";"3";"272";"Kalajoki";"";"";"";"";"10,25";"10,25";"";"";"3,35";
"121";"Marina";"5";"VESSEL_REGISTERED_FI";"04.11.1992";"";"246";"";"";"";"1";"684";"Turku";"";"";"15";"20";"10,85";"";"1,28";"1,70";"3,86";
"121";"Marina";"5";"VESSEL_REGISTERED_FI";"04.11.1992";"";"246";"1990";"246";"Loviisa";"3";"199";"Turku";"";"";"15";"20";"10,85";"";"1,28";"1,70";"3,86";
"122";"Rani";"11";"VESSEL_REGISTERED_FI";"25.04.1988";"";"246";"";"";"";"1";"405";"Joutseno";"";"";"5";"15";"11,44";"";"1,50";"2,00";"3,69";
"122";"Rani";"11";"VESSEL_REGISTERED_FI";"25.04.1988";"";"246";"1963";"246";"Loviisa";"3";"609";"Joutseno";"";"";"5";"15";"11,44";"";"1,50";"2,00";"3,69";
"123";"Hessu";"11";"VESSEL_REGISTERED_FI";"11.03.1992";"";"246";"";"";"";"1";"";"Helsinki";"";"";"22";"73";"23,13";"";"1,50";"2,39";"7,98";
"123";"Hessu";"11";"VESSEL_REGISTERED_FI";"11.03.1992";"";"246";"1959";"246";"Loviisa";"3";"609";"Helsinki";"";"";"22";"73";"23,13";"";"1,50";"2,39";"7,98";
"124";"Kuohuneiti II";"11";"VESSEL_REGISTERED_FI";"23.09.1987";"";"246";"";"";"";"1";"";"Turku";"";"";"4";"12";"10,86";"";"1,44";"1,92";"3,52";
"124";"Kuohuneiti II";"11";"VESSEL_REGISTERED_FI";"23.09.1987";"";"246";"1984";"246";"Luoto";"3";"199";"Turku";"";"";"4";"12";"10,86";"";"1,44";"1,92";"3,52";
"125";"PUIJO";"5";"VESSEL_REGISTERED_FI";"18.06.1974";"";"246";"";"";"";"1";"740";"Savonlinna";"156";"";"121";"173";"27,89";"";"1,86";"2,48";"6,27";
"125";"PUIJO";"5";"VESSEL_REGISTERED_FI";"18.06.1974";"";"246";"1958";"";"";"3";"199";"Savonlinna";"156";"";"121";"173";"27,89";"";"1,86";"2,48";"6,27";
"126";"FINNÖ";"5";"VESSEL_REGISTERED_FI";"27.11.1989";"";"246";"";"";"";"1";"853";"Turku";"";"";"24";"77";"17,87";"";"2,36";"3,15";"5,80";
"126";"FINNÖ";"5";"VESSEL_REGISTERED_FI";"27.11.1989";"";"246";"1989";"246";"Maarianhamina";"3";"199";"Turku";"";"";"24";"77";"17,87";"";"2,36";"3,15";"5,80";
"127";"VIKEN";"5";"VESSEL_REGISTERED_FI";"26.10.1987";"";"246";"";"";"";"1";"853";"Turku";"49";"";"41";"131";"31,63";"";"1,49";"2,24";"8,00";
"127";"VIKEN";"5";"VESSEL_REGISTERED_FI";"26.10.1987";"";"246";"1987";"246";"Maarianhamina";"3";"199";"Turku";"49";"";"41";"131";"31,63";"";"1,49";"2,24";"8,00";
"128";"Polak";"9";"VESSEL_REGISTERED_FI";"16.04.1984";"";"246";"";"";"";"1";"091";"Helsinki";"";"";"12";"40";"13,95";"";"1,13";"1,50";"8,01";
"128";"Polak";"9";"VESSEL_REGISTERED_FI";"16.04.1984";"";"246";"1981";"246";"Masku";"3";"529";"Helsinki";"";"";"12";"40";"13,95";"";"1,13";"1,50";"8,01";
"129";"Rosendahl";"5";"VESSEL_REGISTERED_FI";"19.09.1990";"";"246";"";"";"";"1";"536";"Tampere";"";"";"10";"21";"13,20";"";"1,20";"1,67";"4,20";
